inventory_id,part_num,color_id,quantity,is_spare
14153,2432,72,1,f
14153,2460,72,2,f
14153,2540,0,2,f
14153,2555,72,5,f
14153,2555,0,4,f
14153,2654,15,2,f
14153,30031,0,1,f
14153,30033,15,2,f
14153,3021,70,2,f
14153,3021,1,3,f
14153,3022,70,1,f
14153,3023,1,3,f
14153,30259,70,2,f
14153,3068b,72,1,f
14153,3069b,72,2,f
14153,3069bpr0086,71,1,f
14153,3176,72,1,f
14153,32123b,71,1,f
14153,32123b,71,1,t
14153,32198,19,1,f
14153,3701,71,1,f
14153,3709,71,3,f
14153,3710,72,1,f
14153,3839b,72,3,f
14153,3942c,71,4,f
14153,3960,71,1,f
14153,3961,72,1,f
14153,4032a,19,5,f
14153,4032a,0,1,f
14153,4085c,72,2,f
14153,4085c,71,2,f
14153,4085c,0,2,f
14153,43093,1,2,f
14153,43722,1,1,f
14153,43723,1,1,f
14153,47543,71,2,f
14153,47974,71,2,f
14153,48092,72,8,f
14153,48336,15,1,f
14153,48336,71,1,f
14153,57899,0,1,f
14153,58247,0,1,f
14153,59900,72,6,f
14153,60474,15,1,f
14153,6091,15,2,f
14153,61252,71,6,f
14153,6141,36,1,t
14153,6141,19,2,f
14153,6141,19,1,t
14153,6141,36,2,f
14153,6141,80,1,t
14153,6141,80,1,f
14153,63868,71,2,f
14153,63965,0,2,f
14153,64567,71,4,f
14153,6587,28,1,f
14153,71829,9999,1,f
14153,87083,72,1,f
14153,87580,70,1,f
14153,92946,72,2,f
14155,10201,71,6,f
14155,10314,14,9,f
14155,11477,27,4,f
14155,11477,2,4,f
14155,15068,272,1,f
14155,15070,14,1,f
14155,15462,70,2,f
14155,15573,4,2,f
14155,18671,4,1,f
14155,18980,0,1,f
14155,2412b,71,2,f
14155,2431,14,2,f
14155,2432,4,1,f
14155,2723,71,2,f
14155,2780,0,1,t
14155,2780,0,2,f
14155,2877,14,4,f
14155,298c02,4,1,t
14155,298c02,4,1,f
14155,3001,14,2,f
14155,3004,15,9,f
14155,3005,14,14,f
14155,3005,15,2,f
14155,3009,14,2,f
14155,3009,15,2,f
14155,3010,14,6,f
14155,30170,72,1,t
14155,30170,72,1,f
14155,3020,322,9,f
14155,3020,19,6,f
14155,3021,72,3,f
14155,3022,19,2,f
14155,3022,15,2,f
14155,3023,14,6,f
14155,3023,272,2,f
14155,3024,0,4,f
14155,3024,0,1,t
14155,3031,70,7,f
14155,30367c,4,2,f
14155,3039,15,2,f
14155,3039,272,3,f
14155,3040b,15,2,f
14155,3040b,14,2,f
14155,30565,19,1,f
14155,30565,322,1,f
14155,3062b,72,4,f
14155,3062b,47,2,f
14155,3065,47,2,f
14155,3068b,14,4,f
14155,3068bpr0240,19,1,f
14155,3176,72,2,f
14155,32016,70,2,f
14155,32062,4,4,f
14155,32064a,14,2,f
14155,32064a,15,2,f
14155,32123b,71,1,t
14155,32123b,71,2,f
14155,32125,71,2,f
14155,3245c,14,2,f
14155,3297,272,3,f
14155,3298,272,2,f
14155,3460,70,4,f
14155,3623,70,2,f
14155,3660,15,2,f
14155,3666,14,6,f
14155,3675,272,2,f
14155,3700,72,4,f
14155,3701,14,1,f
14155,3701,19,2,f
14155,3710,71,5,f
14155,3795,15,2,f
14155,3837,72,1,f
14155,3841,72,1,f
14155,3899,4,1,f
14155,3957b,71,4,f
14155,41531,272,2,f
14155,4162,15,2,f
14155,41749,272,1,f
14155,41750,272,1,f
14155,41767,15,1,f
14155,41768,15,1,f
14155,42023,14,2,f
14155,4287b,14,2,f
14155,43093,1,2,f
14155,43722,15,1,f
14155,43723,15,1,f
14155,4477,19,2,f
14155,4519,71,2,f
14155,4733,27,2,f
14155,47905,4,1,f
14155,48336,0,3,f
14155,49668,1,2,f
14155,51739,15,1,f
14155,51739,70,1,f
14155,54200,4,1,t
14155,54200,182,1,t
14155,54200,182,2,f
14155,54200,15,8,f
14155,54200,15,1,t
14155,54200,4,1,f
14155,59443,71,2,f
14155,59443,70,2,f
14155,6005,2,4,f
14155,60470b,71,4,f
14155,60478,14,10,f
14155,60479,15,4,f
14155,60481,15,2,f
14155,60897,72,8,f
14155,6091,27,4,f
14155,6141,72,1,t
14155,6141,36,1,t
14155,6141,36,3,f
14155,6141,34,3,f
14155,6141,34,1,t
14155,6141,72,7,f
14155,62360,47,1,f
14155,63864,0,6,f
14155,63868,28,2,f
14155,64648,25,1,f
14155,6541,14,6,f
14155,6558,1,3,f
14155,85984,14,5,f
14155,85984pr0143,72,1,f
14155,87087,0,2,f
14155,88072,19,2,f
14155,92280,0,4,f
14155,92593,0,2,f
14155,93606,15,2,f
14155,93606,14,2,f
14155,95228,34,1,f
14155,98138,182,1,t
14155,98138,182,2,f
14155,99206,4,2,f
14155,99780,0,2,f
14155,99781,15,4,f
14158,2456,15,2,f
14158,2456,14,1,f
14158,2456,4,1,f
14158,2456,1,2,f
14158,3001,27,4,f
14158,3001,25,4,f
14158,3001,4,10,f
14158,3001,2,5,f
14158,3001,14,10,f
14158,3001,1,10,f
14158,3001,15,10,f
14158,3001,0,5,f
14158,3002,4,6,f
14158,3002,2,3,f
14158,3002,14,6,f
14158,3002,0,3,f
14158,3002,1,6,f
14158,3002,15,6,f
14158,3003,15,30,f
14158,3003,14,30,f
14158,3003,0,14,f
14158,3003,27,12,f
14158,3003,1,30,f
14158,3003,2,14,f
14158,3003,25,12,f
14158,3003,4,30,f
14158,3004,4,20,f
14158,3004,15,20,f
14158,3004,27,20,f
14158,3004,0,10,f
14158,3004,1,20,f
14158,3004,25,20,f
14158,3004,2,10,f
14158,3004,14,20,f
14158,3004pr0001,14,2,f
14158,3005,1,10,f
14158,3005,27,8,f
14158,3005,14,10,f
14158,3005,15,10,f
14158,3005,0,6,f
14158,3005,2,6,f
14158,3005,25,8,f
14158,3005,4,10,f
14158,3005pr0003,15,4,f
14158,3005pr0003,14,4,f
14158,3007,1,1,f
14158,3007,14,1,f
14158,3007,4,1,f
14158,3007,15,1,f
14158,3008,14,1,f
14158,3008,15,2,f
14158,3008,4,1,f
14158,3008,1,2,f
14158,3009,15,3,f
14158,3009,14,2,f
14158,3009,4,2,f
14158,3009,1,3,f
14158,3010,4,5,f
14158,3010,1,5,f
14158,3010,0,4,f
14158,3010,14,5,f
14158,3010,15,5,f
14158,3010,2,4,f
14158,3010,25,2,f
14158,3020,1,2,f
14158,3020,4,2,f
14158,3021,2,2,f
14158,3021,15,2,f
14158,3021,0,2,f
14158,3022,0,4,f
14158,3022,15,4,f
14158,3022,4,4,f
14158,3023,14,4,f
14158,3023,1,4,f
14158,3023,0,4,f
14158,3023,4,4,f
14158,3037,4,2,f
14158,3037,0,4,f
14158,3039,0,8,f
14158,3039,15,2,f
14158,3039,4,8,f
14158,3039,14,4,f
14158,3040b,1,4,f
14158,3040b,14,6,f
14158,3040b,0,6,f
14158,3040b,15,2,f
14158,3040b,4,4,f
14158,3062b,0,4,f
14158,3062b,14,4,f
14158,3062b,15,4,f
14158,3622,1,4,f
14158,3622,4,4,f
14158,3622,2,2,f
14158,3622,0,2,f
14158,3622,15,4,f
14158,3622,14,4,f
14158,3660,4,4,f
14158,3665,1,2,f
14158,3665,4,2,f
14158,3665,14,4,f
14158,3666,1,2,f
14158,3666,4,2,f
14158,3710,15,2,f
14158,3710,0,2,f
14158,3710,14,2,f
14158,3710,4,2,f
14158,3794b,14,4,f
14158,3795,4,2,f
14158,4070,15,4,f
14158,54200,14,4,f
14158,54200,0,4,f
14158,54200,0,1,t
14158,54200,14,1,t
14158,6141,27,4,f
14158,6141,27,1,t
14159,11214,72,3,f
14159,11946,15,3,f
14159,11947,15,3,f
14159,18651,0,1,f
14159,24670,9999,1,f
14159,2736,71,2,f
14159,2780,0,18,f
14159,2780,0,1,t
14159,32039,14,2,f
14159,32054,0,2,f
14159,32056,71,2,f
14159,32062,4,4,f
14159,32073,14,4,f
14159,32123b,14,1,t
14159,32123b,14,4,f
14159,32140,1,2,f
14159,32270,0,1,f
14159,32278,14,2,f
14159,32293,0,1,f
14159,32316,14,2,f
14159,32525,14,2,f
14159,32526,14,2,f
14159,32557,0,1,f
14159,32580,0,2,f
14159,33299b,71,2,f
14159,3705,0,2,f
14159,3749,19,1,f
14159,41239,15,1,f
14159,42003,14,2,f
14159,42610,71,3,f
14159,4274,1,1,t
14159,4274,1,5,f
14159,43093,1,1,f
14159,43857,14,1,f
14159,4519,71,3,f
14159,59443,71,2,f
14159,60483,71,2,f
14159,61800,15,1,f
14159,63869,0,1,f
14159,64391,15,1,f
14159,64392,15,1,f
14159,64682,15,1,f
14159,64683,15,1,f
14159,6536,0,4,f
14159,6558,1,7,f
14159,6632,0,2,f
14159,87082,0,2,f
14159,92409,0,3,f
14160,3004,4,1,f
14160,3005,14,2,f
14160,3010,14,1,f
14160,3010,4,2,f
14160,3039,15,4,f
14160,3040b,15,2,f
14160,3137c01,0,2,f
14160,3622,4,2,f
14160,3633,14,1,f
14160,3641,0,4,f
14160,3660,14,4,f
14160,3665,14,2,f
14160,3710,14,4,f
14160,3710,15,1,f
14160,3823,47,1,f
14160,3832,14,2,f
14160,stickerupn0036,9999,1,f
14161,2343,297,1,f
14161,2412b,25,3,f
14161,2419,1,1,f
14161,2431,1,1,f
14161,3020,2,1,f
14161,3020,72,1,f
14161,3020,27,1,f
14161,3021,25,1,f
14161,3021,72,1,f
14161,3022,1,2,f
14161,3022,4,2,f
14161,3023,73,4,f
14161,3023,72,5,f
14161,3023,25,2,f
14161,3023,27,2,f
14161,3045,2,2,f
14161,3068b,2,1,f
14161,3068b,1,1,f
14161,3068b,272,1,f
14161,3068b,15,1,f
14161,3068b,0,1,f
14161,3068b,4,2,f
14161,3069b,272,2,f
14161,3069bpr0086,71,1,f
14161,3069bpr0101,71,1,f
14161,3070b,27,1,t
14161,3070b,15,1,t
14161,3070b,1,1,f
14161,3070b,4,1,f
14161,3070b,2,1,f
14161,3070b,15,1,f
14161,3070b,1,1,t
14161,3070b,4,1,t
14161,3070b,27,2,f
14161,3070b,2,1,t
14161,3070bpr0007,71,1,t
14161,3070bpr0007,71,1,f
14161,3666,1,1,f
14161,3710,4,1,f
14161,3710,1,3,f
14161,3794b,320,1,f
14161,4006,0,1,f
14161,4085b,73,4,f
14161,4085c,4,2,f
14161,4085c,72,14,f
14161,4150,27,1,f
14161,4286,2,2,f
14161,43710,272,1,f
14161,43711,272,1,f
14161,47456,1,1,f
14161,47457,4,1,f
14161,47458,4,1,f
14161,50950,320,2,f
14161,54200,288,1,t
14161,54200,288,4,f
14161,59900,297,1,f
14161,60478,72,12,f
14161,6091,4,2,f
14161,6141,33,4,f
14161,6141,33,1,t
14161,6141,182,4,f
14161,6141,182,1,t
14161,64776pat0001,0,1,f
14161,85861,15,1,t
14161,85861,15,6,f
14166,32174,0,2,f
14166,3706,0,1,f
14166,41668,0,3,f
14166,41669,135,2,f
14166,4519,71,1,f
14166,4519,71,1,t
14166,47296,72,2,f
14166,47300,72,2,f
14166,47302,0,1,f
14166,47312,72,1,f
14166,48253,179,2,f
14166,50923,72,4,f
14168,10888,71,1,f
14168,11249,297,1,f
14168,13358,0,1,f
14168,13523pr0001,15,1,f
14168,13525,29,1,f
14168,13880,484,1,f
14168,14222pr0002,297,1,f
14168,16685,14,1,f
14168,16686,70,1,f
14168,3011,14,1,f
14168,31059,10,1,f
14168,3437,484,2,f
14168,3437,27,2,f
14168,40666,14,2,f
14168,76371pr0009,322,1,f
14168,93150,4,1,f
14168,98218,322,4,f
14168,98223,27,1,f
14168,98225,484,1,f
14172,3009,2,50,f
14173,2431,0,1,f
14173,2432,0,1,f
14173,2441,0,1,f
14173,30027a,14,4,f
14173,30028,0,4,f
14173,3021,14,1,f
14173,3022,14,1,f
14173,3298pr0024,0,1,f
14173,3623,14,2,f
14173,3710,14,1,f
14173,3829c01,14,1,f
14173,3839b,7,1,f
14173,3937,0,1,f
14173,3938,14,1,f
14173,4286,0,2,f
14173,4589,7,2,f
14175,2412b,25,2,f
14175,2419,378,1,f
14175,2540,8,1,f
14175,2654,0,1,f
14175,2877,8,1,f
14175,30377,3,1,t
14175,30383,0,2,f
14175,30407,7,2,f
14175,3069bpr0046,8,1,f
14175,3795,2,1,f
14175,3795,8,1,f
14175,3937,7,1,f
14175,3938,0,1,f
14175,3960pr9974,7,1,f
14176,10509pr0001,70,1,f
14176,11090,72,2,f
14176,11477,308,5,f
14176,13564,15,1,t
14176,13564,15,2,f
14176,15439,0,1,t
14176,15445,72,1,f
14176,16441,9999,1,f
14176,2412b,70,3,f
14176,2489,308,1,f
14176,30132,72,2,f
14176,30132,72,1,t
14176,3020,70,2,f
14176,3020,19,1,f
14176,3022,72,3,f
14176,3023,19,1,f
14176,3023,2,2,f
14176,3023,70,1,f
14176,30374,70,2,f
14176,3062b,2,4,f
14176,3062b,71,4,f
14176,3068b,19,2,f
14176,3069b,70,4,f
14176,3176,72,2,f
14176,3700,70,2,f
14176,3794b,0,1,f
14176,4032a,484,1,f
14176,4070,70,2,f
14176,4081b,0,1,f
14176,42446,71,1,t
14176,4274,1,1,t
14176,4274,1,1,f
14176,44676,72,2,f
14176,4491b,72,1,f
14176,4733,71,1,f
14176,48336,297,2,f
14176,48729b,72,1,t
14176,48729b,72,1,f
14176,50304,28,1,f
14176,50305,28,1,f
14176,57467,179,1,t
14176,57467,179,1,f
14176,60470b,71,2,f
14176,60478,71,2,f
14176,6141,179,1,t
14176,6141,179,5,f
14176,6141,27,1,t
14176,6141,27,2,f
14176,63868,72,4,f
14176,63965,70,5,f
14176,92338,72,1,f
14176,95342,179,1,f
14176,99207,71,1,f
14176,99780,0,2,f
14177,3846pr0027,7,1,f
14177,3846pr0028,7,1,f
14177,3846pr0038,7,1,f
14177,3846pr0039,7,1,f
14177,3847a,8,1,f
14177,3848,6,1,f
14177,3848,0,1,f
14177,4497,6,1,f
14177,4499,6,2,f
14179,14222pr9999,73,1,f
14179,16434,4,1,f
14179,2300,14,1,f
14179,31213pr0019,191,1,f
14179,31287c03,70,1,f
14179,31333,1,1,f
14179,3437,25,3,f
14179,3437,14,6,f
14179,3437,1,2,f
14179,3437,10,1,f
14179,3437,4,1,f
14179,3437pr9994,19,1,f
14179,40666,27,3,f
14179,40666,4,2,f
14179,4066pr0237,70,1,f
14179,4066pr0258,15,1,f
14179,4066pr0278,5,1,f
14179,4199,4,1,f
14179,54530,14,1,f
14179,60773,484,1,f
14179,6474pr9990,71,1,f
14179,75113pr0008,212,1,f
14179,75126pr0001,4,1,f
14179,76371,14,1,f
14179,87084,10,2,f
14179,92938,1,1,f
14181,redbox01,9999,1,f
14182,132a,0,4,f
14182,236ac01,1,2,f
14182,2913,1,1,f
14182,299,9999,1,f
14182,3058b,7,1,f
14182,433c01,0,2,f
14182,458,7,4,f
14182,7039,4,4,f
14182,upn0128,1,2,f
14182,upn0257,15,1,f
14182,upn0274c02,0,1,f
14182,upn0383a,4,4,f
14183,3001,4,22,f
14183,3001,0,14,f
14183,3001,1,20,f
14183,3001,15,22,f
14183,3001,14,22,f
14183,3001pr0043,14,2,f
14183,3002,14,10,f
14183,3002,0,6,f
14183,3002,15,10,f
14183,3002,1,10,f
14183,3002,4,10,f
14183,3003,0,10,f
14183,3003,1,16,f
14183,3003,15,16,f
14183,3003,4,16,f
14183,3003,14,16,f
14183,3003pr0052,14,4,f
14183,3006,4,2,f
14183,3007,1,2,f
14183,3007,4,2,f
14183,3137c01,0,2,f
14183,3185,15,10,f
14183,3471,2,2,f
14183,3483,0,8,f
14183,3596pr0003,15,2,f
14183,3641,0,4,f
14183,4130,14,2,f
14183,4131,4,2,f
14183,4132,14,4,f
14183,4133,4,4,f
14183,4180c02,0,4,f
14183,4201,2,2,f
14183,4202,4,1,f
14183,4202,14,1,f
14183,4204,2,1,f
14183,4594,47,4,f
14183,4727,2,4,f
14183,4728,14,1,f
14183,4728,4,1,f
14183,4728,15,1,f
14183,4728,1,1,f
14183,4730,4,2,f
14183,4743,4,2,f
14183,4743,1,2,f
14183,4744,14,2,f
14183,4744,4,2,f
14183,4745,14,2,f
14183,4747,4,1,f
14183,4748,4,1,f
14183,6223,47,4,f
14183,fig0001,9999,2,f
14183,fig0002,9999,2,f
14184,3020,4,4,f
14184,3021,4,4,f
14184,3022,4,4,f
14184,3023,4,4,f
14184,3029,4,2,f
14184,3031,4,2,f
14184,3032,4,2,f
14184,3034,4,2,f
14184,3035,4,2,f
14184,3036,4,2,f
14184,3460,4,2,f
14184,3623,4,2,f
14184,3666,4,2,f
14184,3710,4,2,f
14184,3795,4,2,f
14184,3832,4,2,f
14184,4477,4,2,f
14186,2346,0,4,t
14186,2431,1,2,f
14186,2444,1,4,f
14186,2588,21,1,f
14186,2654,0,2,f
14186,2780,0,12,f
14186,2815,0,2,t
14186,2825,7,2,f
14186,2854,7,2,t
14186,2982c01,1,1,f
14186,2983,7,2,f
14186,3001,4,2,f
14186,3004,4,4,f
14186,3023,1,6,f
14186,3040b,4,4,f
14186,3068b,15,1,f
14186,3068b,14,1,f
14186,3068b,4,1,f
14186,3068b,1,1,f
14186,3069b,15,1,f
14186,3069b,1,1,f
14186,3069b,4,1,f
14186,3069b,14,1,f
14186,32002,8,8,f
14186,32002,8,1,t
14186,32013,1,2,t
14186,32017,7,8,f
14186,32028,7,4,t
14186,32039,7,2,f
14186,32062,0,4,f
14186,32064b,2,4,f
14186,32073,7,2,f
14186,32123a,7,8,f
14186,32123a,7,1,t
14186,32124,1,2,f
14186,32125,1,2,f
14186,3460,1,2,f
14186,3482,14,8,t
14186,3482,14,2,f
14186,3483,0,2,t
14186,3634,0,2,f
14186,3647,7,3,f
14186,3648b,7,2,f
14186,3649,7,1,f
14186,3650c,7,2,f
14186,3673,7,12,f
14186,3700,4,4,f
14186,3701,4,4,f
14186,3702,4,4,f
14186,3703,4,2,f
14186,3705,0,2,f
14186,3706,0,2,f
14186,3707,0,2,f
14186,3708,0,2,f
14186,3709,1,4,f
14186,3710,1,2,f
14186,3713,7,20,f
14186,3713,7,1,t
14186,3737,0,3,f
14186,3738,1,4,f
14186,3743,7,4,f
14186,3749,19,8,f
14186,3794a,1,4,f
14186,3795,1,2,f
14186,3857,2,1,f
14186,3894,4,4,f
14186,3895,4,4,f
14186,3941,4,2,f
14186,3956,1,2,f
14186,4019,7,2,t
14186,4032a,0,2,t
14186,4032a,15,2,t
14186,41752,8,1,t
14186,4185,7,2,f
14186,4274,7,4,f
14186,4274,7,1,t
14186,43362c01,7,2,f
14186,4444pr0008,0,1,f
14186,4477,1,4,f
14186,4519,7,2,f
14186,4716,0,2,f
14186,5306bc015,0,2,f
14186,5306bc020,0,2,f
14186,5306bc036,0,2,f
14186,6035,15,1,f
14186,6536,7,3,f
14186,6538b,7,2,f
14186,6553,7,2,t
14186,6575,8,2,f
14186,6587,8,2,f
14186,6588,14,1,f
14186,6589,7,4,t
14186,6632,7,2,t
14186,71082,47,1,f
14186,71509,0,4,f
14186,85543,15,2,f
14186,85545,1,1,f
14186,879,7,2,f
14186,997251,47,1,f
14186,bin01,0,1,f
14187,2335pr0006,15,1,f
14187,2339,15,2,f
14187,2343,14,2,f
14187,2357,0,1,f
14187,2357,15,3,f
14187,2453a,15,1,f
14187,2454a,14,1,f
14187,2454a,15,2,f
14187,2462,15,4,f
14187,2489,6,1,f
14187,2518,2,4,f
14187,2525pr0006,15,1,f
14187,2527,4,1,f
14187,2529,15,2,f
14187,2530,8,3,f
14187,2536b,6,6,f
14187,2542,4,2,f
14187,2546pr0001,4,1,f
14187,2551,6,1,f
14187,2554,6,2,f
14187,2561,6,3,f
14187,2562,6,1,f
14187,2563,6,1,f
14187,2566,2,1,f
14187,3001,14,2,f
14187,3004,0,6,f
14187,3004,15,16,f
14187,3004,14,3,f
14187,3005,15,7,f
14187,3005,14,4,f
14187,3008,0,2,f
14187,3009,0,1,f
14187,3009,15,1,f
14187,3010,14,2,f
14187,3010,15,4,f
14187,3020,0,2,f
14187,3023,0,4,f
14187,3024,15,3,f
14187,3024,0,1,f
14187,3026,0,1,f
14187,3027,0,1,f
14187,3028,7,1,f
14187,3032,7,1,f
14187,3062b,2,1,f
14187,3062b,0,6,f
14187,3185,15,2,f
14187,3307,14,1,f
14187,3307,15,1,f
14187,3308,15,1,f
14187,3455,15,3,f
14187,3581,15,2,f
14187,3622,15,3,f
14187,3679,7,1,f
14187,3680,0,1,f
14187,3710,15,3,f
14187,3849,8,1,f
14187,3853,14,1,f
14187,3857,1,1,f
14187,3957a,0,5,f
14187,3959,0,1,f
14187,4032a,2,1,f
14187,4070,15,1,f
14187,4071,15,1,f
14187,4085c,15,3,f
14187,4286,1,2,f
14187,4286,4,2,f
14187,4318,0,1,f
14187,4319,0,1,f
14187,4460a,15,1,f
14187,4477,7,1,f
14187,4589,46,1,f
14187,4600,0,2,f
14187,4611,8,1,f
14187,4624,6,4,f
14187,4864a,4,1,f
14187,84943,8,1,f
14187,upn0025pr0001,15,1,f
14188,88646,0,1,f
14188,90391pr0002,297,1,f
14188,91884pr0004,297,1,f
14189,upn0394,2,1,f
14189,upn0397,2,1,f
14189,upn0401,2,1,f
14189,upn0404,2,1,f
14189,upn0406,2,1,f
14189,upn0409,2,1,f
14190,3001,4,3,f
14190,3003,4,2,f
14190,3004,1,1,f
14190,3004,4,3,f
14190,3005pr9996,14,2,f
14190,3034,4,2,f
14190,3039,4,2,f
14190,3660,1,2,f
14190,3795,4,2,f
14190,3839b,15,1,f
14190,3957a,15,2,f
14190,4286,1,2,f
14190,4287a,14,2,f
14190,4495a,2,1,f
14190,6215,1,2,f
14191,14226c11,0,1,f
14191,2412b,71,2,f
14191,2412b,80,2,f
14191,2412b,0,2,f
14191,2420,72,2,f
14191,2431,4,2,f
14191,2432,4,2,f
14191,2444,0,1,f
14191,2447,40,1,t
14191,2495,4,1,f
14191,2496,0,1,f
14191,3001,15,1,f
14191,3002,72,1,f
14191,30029,0,1,f
14191,3003,72,1,f
14191,3004,4,1,f
14191,3005,72,1,f
14191,3009,15,1,f
14191,3010,15,1,f
14191,3010,4,1,f
14191,3020,4,5,f
14191,3020,0,2,f
14191,3021,72,1,f
14191,3021,15,1,f
14191,3022,4,1,f
14191,3023,0,3,f
14191,3023,4,2,f
14191,3023,15,3,f
14191,30237a,15,1,f
14191,3024,4,2,f
14191,30285,71,5,f
14191,3032,15,1,f
14191,3032,72,1,f
14191,3032,4,1,f
14191,30367b,4,1,f
14191,30367b,71,1,f
14191,3039pr0001,15,1,f
14191,3040b,4,1,f
14191,30414,72,1,f
14191,30602,4,4,f
14191,3062b,4,2,f
14191,30648,0,5,f
14191,3068b,15,2,f
14191,3069b,15,1,f
14191,3069bpr0030,15,1,f
14191,3070bpr0007,71,3,f
14191,3070bpr0007,71,1,t
14191,32530,4,1,f
14191,3622,72,1,f
14191,3623,71,2,f
14191,3660,4,1,f
14191,3666,4,1,f
14191,3710,0,1,f
14191,3710,4,2,f
14191,3794a,4,2,f
14191,3795,15,1,f
14191,3795,0,2,f
14191,3795,4,2,f
14191,3795,72,1,f
14191,3829c01,15,1,f
14191,3941,14,2,f
14191,3941,4,2,f
14191,3962b,0,1,f
14191,4032b,0,1,f
14191,4032b,71,1,f
14191,4070,15,2,f
14191,4085c,0,1,f
14191,4085c,15,2,f
14191,42446,72,2,f
14191,4349,0,2,f
14191,43719,4,2,f
14191,43722,4,1,f
14191,43723,4,1,f
14191,44126,4,1,f
14191,4449,0,1,f
14191,44728,4,2,f
14191,4589,71,2,f
14191,4599a,71,3,f
14191,4599a,0,2,f
14191,4600,71,4,f
14191,4624,71,8,f
14191,47720,0,2,f
14191,4864b,0,2,f
14191,4865a,4,4,f
14191,50373,4,1,f
14191,52107,0,1,f
14191,54403,9999,1,f
14191,6019,0,2,f
14191,6141,0,2,f
14191,6141,1,1,f
14191,6141,1,1,t
14191,6141,71,1,t
14191,6141,71,3,f
14191,6141,36,1,f
14191,6141,36,1,t
14191,6141,0,1,t
14191,6141,14,1,t
14191,6141,14,2,f
14191,6187,0,2,f
14191,6541,72,1,f
14191,6636,15,2,f
14191,73590c02a,0,1,f
14191,758c02,71,1,f
14192,2357,1,36,f
14192,2420,1,32,f
14192,3001,85,8,f
14192,3001,1,4,f
14192,3004,1,6,f
14192,3005,1,4,f
14192,3005,85,8,f
14192,3020,14,8,f
14192,3022,1,18,f
14192,3023,1,14,f
14192,3069b,1,16,f
14192,3666,14,8,f
14192,3710,14,8,f
14192,3710,1,4,f
14192,3937,1,2,f
14192,3938,1,2,f
14194,11211,4,2,f
14194,12825,0,2,f
14194,12825,71,2,f
14194,13616,9999,1,f
14194,13965,15,2,f
14194,14045,0,1,t
14194,2412b,0,1,f
14194,2412b,71,15,f
14194,2420,2,2,f
14194,2431,0,1,f
14194,2431,2,1,f
14194,2432,14,2,f
14194,2454a,15,1,f
14194,2495,4,1,f
14194,2496,0,1,f
14194,2540,72,2,f
14194,2877,71,5,f
14194,298c02,71,2,f
14194,3001,71,3,f
14194,30157,71,2,f
14194,3020,15,1,f
14194,3020,72,2,f
14194,3020,1,2,f
14194,3021,71,1,f
14194,3021,2,5,f
14194,3022,14,3,f
14194,3022,0,1,f
14194,3023,25,3,f
14194,3023,2,2,f
14194,30236,15,1,f
14194,3024,36,2,f
14194,3024,182,6,f
14194,3031,0,1,f
14194,3032,19,2,f
14194,3032,15,1,f
14194,3034,14,1,f
14194,3034,72,2,f
14194,30367c,4,4,f
14194,30383,15,2,f
14194,3040b,0,4,f
14194,30414,14,2,f
14194,30663,71,4,f
14194,3068b,71,3,f
14194,3069b,15,3,f
14194,3069b,72,2,f
14194,3245c,15,1,f
14194,32530,72,1,f
14194,3660,2,2,f
14194,3666,72,2,f
14194,3666,2,6,f
14194,3710,25,1,f
14194,3710,19,4,f
14194,3710,0,6,f
14194,3710,15,2,f
14194,3794b,4,2,f
14194,3795,15,1,f
14194,3795,0,5,f
14194,3821,2,1,f
14194,3822,2,1,f
14194,3829c01,71,1,f
14194,3829c01,4,1,f
14194,3899,14,1,f
14194,3937,71,4,f
14194,3938,0,2,f
14194,3958,72,1,f
14194,3962b,0,1,f
14194,4032a,71,2,f
14194,4032a,4,4,f
14194,4085c,72,2,f
14194,4150,71,2,f
14194,4162,72,3,f
14194,4176,40,1,f
14194,42610,71,4,f
14194,4274,1,2,f
14194,4274,1,1,t
14194,44301a,0,2,f
14194,44302a,0,2,f
14194,4477,2,1,f
14194,4488,0,6,f
14194,4518c,0,1,f
14194,45707b,72,1,f
14194,47457,71,1,f
14194,47998,15,2,f
14194,48336,15,4,f
14194,50745,72,6,f
14194,51011,0,4,f
14194,52031,2,1,f
14194,54200,72,2,f
14194,54200,72,1,t
14194,54200,47,2,f
14194,54200,47,1,t
14194,58176,182,3,f
14194,59349,15,6,f
14194,6014b,71,6,f
14194,60478,72,2,f
14194,60581,0,1,f
14194,61184,71,2,f
14194,6134,0,2,f
14194,6141,182,2,f
14194,6141,36,2,f
14194,6141,182,1,t
14194,6141,46,1,t
14194,6141,46,2,f
14194,6141,36,1,t
14194,6187,0,4,f
14194,6192,71,1,f
14194,6205,72,1,f
14194,63864,72,4,f
14194,64450,0,1,f
14194,85543,15,1,f
14194,85984,0,2,f
14194,85984,2,2,f
14194,87079,0,1,f
14194,87087,0,2,f
14194,87544,2,2,f
14194,87580,15,3,f
14194,87609,2,2,f
14194,87617,0,2,f
14194,87697,0,6,f
14194,88072,0,2,f
14194,88930,2,1,f
14194,91988,72,3,f
14194,92280,71,2,f
14194,92593,72,9,f
14194,93273,72,2,f
14194,93273,25,5,f
14194,93274,72,3,f
14194,98138,71,6,f
14194,98138,71,2,t
14194,98835,25,1,f
14194,99781,0,2,f
14195,2780,0,2,f
14195,32174,143,4,f
14195,32174,0,1,f
14195,32271,0,1,f
